enrollment,interval,start,end,model
540,Weekly,4/26/2021,5/2/2021,Typical/Traditional In-Person
,Weekly,5/3/2021,5/9/2021,
540,Weekly,5/10/2021,5/16/2021,Typical/Traditional In-Person
540,Weekly,5/17/2021,5/23/2021,Typical/Traditional In-Person
540,Weekly,5/24/2021,5/30/2021,Typical/Traditional In-Person
540,Weekly,5/31/2021,6/6/2021,Typical/Traditional In-Person
1576,Monthly,9/1/2020,9/30/2020,Small Groups + Remote
1576,Monthly,10/1/2020,10/31/2020,Partial In-Person for All Students
1576,Monthly,11/1/2020,11/30/2020,Small Groups + Remote
1576,Monthly,12/1/2020,12/31/2020,
,Weekly,1/1/2021,1/10/2021,
,Weekly,1/11/2021,1/17/2021,
1550,Weekly,1/18/2021,1/24/2021,Partial In-Person for All Students
1550,Weekly,1/25/2021,1/31/2021,Partial In-Person for All Students
1552,Weekly,2/1/2021,2/7/2021,Partial In-Person for All Students
1552,Weekly,2/8/2021,2/14/2021,Partial In-Person for All Students
1514,Weekly,2/15/2021,2/21/2021,Partial In-Person for All Students
1522,Weekly,2/22/2021,2/28/2021,Partial In-Person for All Students
,Weekly,3/1/2021,3/7/2021,
1556,Weekly,3/8/2021,3/14/2021,Partial In-Person for All Students
1557,Weekly,3/15/2021,3/21/2021,Partial In-Person for All Students
1564,Weekly,3/22/2021,3/28/2021,Partial In-Person for All Students
,Weekly,3/29/2021,4/4/2021,
1561,Weekly,4/12/2021,4/18/2021,Partial In-Person for All Students
1563,Weekly,4/19/2021,4/25/2021,Partial In-Person for All Students
,Weekly,4/26/2021,5/2/2021,
1562,Weekly,5/3/2021,5/9/2021,Typical/Traditional In-Person
1560,Weekly,5/10/2021,5/16/2021,Typical/Traditional In-Person
1560,Weekly,5/17/2021,5/23/2021,Typical/Traditional In-Person
1558,Weekly,5/24/2021,5/30/2021,Typical/Traditional In-Person
1558,Weekly,5/31/2021,6/6/2021,Typical/Traditional In-Person
156,Monthly,9/1/2020,9/30/2020,Typical/Traditional In-Person
156,Monthly,10/1/2020,10/31/2020,Typical/Traditional In-Person
156,Monthly,11/1/2020,11/30/2020,Typical/Traditional In-Person
156,Monthly,12/1/2020,12/31/2020,
,Weekly,1/1/2021,1/10/2021,
,Weekly,1/11/2021,1/17/2021,
153,Weekly,1/18/2021,1/24/2021,Typical/Traditional In-Person
153,Weekly,1/25/2021,1/31/2021,Typical/Traditional In-Person
153,Weekly,2/1/2021,2/7/2021,Typical/Traditional In-Person
153,Weekly,2/8/2021,2/14/2021,Typical/Traditional In-Person
153,Weekly,2/15/2021,2/21/2021,Typical/Traditional In-Person
153,Weekly,2/22/2021,2/28/2021,Typical/Traditional In-Person
153,Weekly,3/1/2021,3/7/2021,Typical/Traditional In-Person
153,Weekly,3/8/2021,3/14/2021,Typical/Traditional In-Person
153,Weekly,3/15/2021,3/21/2021,Typical/Traditional In-Person
,Weekly,3/22/2021,3/28/2021,
153,Weekly,3/29/2021,4/4/2021,Typical/Traditional In-Person
153,Weekly,4/12/2021,4/18/2021,Typical/Traditional In-Person
156,Weekly,4/19/2021,4/25/2021,Typical/Traditional In-Person
156,Weekly,4/26/2021,5/2/2021,Typical/Traditional In-Person
156,Weekly,5/3/2021,5/9/2021,Typical/Traditional In-Person
156,Weekly,5/10/2021,5/16/2021,Typical/Traditional In-Person
,Weekly,5/17/2021,5/23/2021,
,Weekly,5/24/2021,5/30/2021,
156,Weekly,5/31/2021,6/6/2021,Typical/Traditional In-Person
110,Monthly,9/1/2020,9/30/2020,Small Groups + Remote
110,Monthly,10/1/2020,10/31/2020,Typical/Traditional In-Person
110,Monthly,11/1/2020,11/30/2020,Typical/Traditional In-Person
110,Monthly,12/1/2020,12/31/2020,
,Weekly,1/1/2021,1/10/2021,
,Weekly,1/11/2021,1/17/2021,
107,Weekly,1/18/2021,1/24/2021,Typical/Traditional In-Person
107,Weekly,1/25/2021,1/31/2021,Typical/Traditional In-Person
109,Weekly,2/1/2021,2/7/2021,Typical/Traditional In-Person
,Weekly,2/8/2021,2/14/2021,
,Weekly,2/15/2021,2/21/2021,
109,Weekly,2/22/2021,2/28/2021,Typical/Traditional In-Person
109,Weekly,3/1/2021,3/7/2021,Typical/Traditional In-Person
109,Weekly,3/8/2021,3/14/2021,Typical/Traditional In-Person
,Weekly,3/15/2021,3/21/2021,
,Weekly,3/22/2021,3/28/2021,
109,Weekly,3/29/2021,4/4/2021,Typical/Traditional In-Person
109,Weekly,4/12/2021,4/18/2021,Typical/Traditional In-Person
109,Weekly,4/19/2021,4/25/2021,Typical/Traditional In-Person
109,Weekly,4/26/2021,5/2/2021,Typical/Traditional In-Person
,Weekly,5/3/2021,5/9/2021,
109,Weekly,5/10/2021,5/16/2021,Typical/Traditional In-Person
,Weekly,5/17/2021,5/23/2021,
109,Weekly,5/24/2021,5/30/2021,Typical/Traditional In-Person
109,Weekly,5/31/2021,6/6/2021,Typical/Traditional In-Person
709,Monthly,9/1/2020,9/30/2020,Small Groups + Remote
709,Monthly,10/1/2020,10/31/2020,Partial In-Person for All Students
709,Monthly,11/1/2020,11/30/2020,Partial In-Person for All Students
709,Monthly,12/1/2020,12/31/2020,
,Weekly,1/1/2021,1/10/2021,
,Weekly,1/11/2021,1/17/2021,
703,Weekly,1/18/2021,1/24/2021,Partial In-Person for All Students
699,Weekly,1/25/2021,1/31/2021,Partial In-Person for All Students
,Weekly,2/1/2021,2/7/2021,
704,Weekly,2/8/2021,2/14/2021,Partial In-Person for All Students
703,Weekly,2/15/2021,2/21/2021,Partial In-Person for All Students
701,Weekly,2/22/2021,2/28/2021,Partial In-Person for All Students
700,Weekly,3/1/2021,3/7/2021,Partial In-Person for All Students
700,Weekly,3/8/2021,3/14/2021,Partial In-Person for All Students
,Weekly,3/15/2021,3/21/2021,
712,Weekly,3/22/2021,3/28/2021,Partial In-Person for All Students
,Weekly,3/29/2021,4/4/2021,
712,Weekly,4/12/2021,4/18/2021,Partial In-Person for All Students
706,Weekly,4/19/2021,4/25/2021,Partial In-Person for All Students
,Weekly,4/26/2021,5/2/2021,
710,Weekly,5/3/2021,5/9/2021,Partial In-Person for All Students
709,Weekly,5/10/2021,5/16/2021,Partial In-Person for All Students
,Weekly,5/17/2021,5/23/2021,
,Weekly,5/24/2021,5/30/2021,
,Weekly,5/31/2021,6/6/2021,
1575,Monthly,9/1/2020,9/30/2020,Small Groups + Remote
1575,Monthly,10/1/2020,10/31/2020,Partial In-Person for All Students
1575,Monthly,11/1/2020,11/30/2020,Partial In-Person for All Students
1575,Monthly,12/1/2020,12/31/2020,
,Weekly,1/1/2021,1/10/2021,
,Weekly,1/11/2021,1/17/2021,
1554,Weekly,1/18/2021,1/24/2021,Partial In-Person for All Students
1554,Weekly,1/25/2021,1/31/2021,Partial In-Person for All Students
1545,Weekly,2/1/2021,2/7/2021,Partial In-Person for All Students
1545,Weekly,2/8/2021,2/14/2021,Partial In-Person for All Students
1545,Weekly,2/15/2021,2/21/2021,Partial In-Person for All Students
1545,Weekly,2/22/2021,2/28/2021,Partial In-Person for All Students
1531,Weekly,3/1/2021,3/7/2021,Partial In-Person for All Students
1531,Weekly,3/8/2021,3/14/2021,Typical/Traditional In-Person
1534,Weekly,3/15/2021,3/21/2021,Typical/Traditional In-Person
1539,Weekly,3/22/2021,3/28/2021,Typical/Traditional In-Person
1542,Weekly,3/29/2021,4/4/2021,Typical/Traditional In-Person
1547,Weekly,4/12/2021,4/18/2021,Typical/Traditional In-Person
1549,Weekly,4/19/2021,4/25/2021,Typical/Traditional In-Person
1550,Weekly,4/26/2021,5/2/2021,Typical/Traditional In-Person
1549,Weekly,5/3/2021,5/9/2021,Typical/Traditional In-Person
1548,Weekly,5/10/2021,5/16/2021,Typical/Traditional In-Person
1550,Weekly,5/17/2021,5/23/2021,Typical/Traditional In-Person
1550,Weekly,5/24/2021,5/30/2021,Typical/Traditional In-Person
1550,Weekly,5/31/2021,6/6/2021,Typical/Traditional In-Person
503,Monthly,9/1/2020,9/30/2020,Small Groups + Remote
503,Monthly,10/1/2020,10/31/2020,Small Groups + Remote
503,Monthly,11/1/2020,11/30/2020,Phase-In
503,Monthly,12/1/2020,12/31/2020,
,Weekly,1/1/2021,1/10/2021,
,Weekly,1/11/2021,1/17/2021,
479,Weekly,1/18/2021,1/24/2021,Phase-In
488,Weekly,1/25/2021,1/31/2021,Partial In-Person for All Students
488,Weekly,2/1/2021,2/7/2021,Partial In-Person for All Students
490,Weekly,2/8/2021,2/14/2021,Partial In-Person for All Students
490,Weekly,2/15/2021,2/21/2021,Partial In-Person for All Students
490,Weekly,2/22/2021,2/28/2021,Partial In-Person for All Students
490,Weekly,3/1/2021,3/7/2021,Partial In-Person for All Students
487,Weekly,3/8/2021,3/14/2021,Partial In-Person for All Students
487,Weekly,3/15/2021,3/21/2021,Partial In-Person for All Students
487,Weekly,3/22/2021,3/28/2021,Partial In-Person for All Students
487,Weekly,3/29/2021,4/4/2021,Partial In-Person for All Students
487,Weekly,4/12/2021,4/18/2021,Partial In-Person for All Students
487,Weekly,4/19/2021,4/25/2021,Partial In-Person for All Students
486,Weekly,4/26/2021,5/2/2021,Partial In-Person for All Students
,Weekly,5/3/2021,5/9/2021,
486,Weekly,5/10/2021,5/16/2021,Partial In-Person for All Students
486,Weekly,5/17/2021,5/23/2021,Partial In-Person for All Students
,Weekly,5/24/2021,5/30/2021,
486,Weekly,5/31/2021,6/6/2021,Partial In-Person for All Students
453,Monthly,9/1/2020,9/30/2020,Phase-In
453,Monthly,10/1/2020,10/31/2020,Phase-In
453,Monthly,11/1/2020,11/30/2020,Phase-In
453,Monthly,12/1/2020,12/31/2020,
,Weekly,1/1/2021,1/10/2021,
,Weekly,1/11/2021,1/17/2021,
449,Weekly,1/18/2021,1/24/2021,Partial In-Person for All Students
449,Weekly,1/25/2021,1/31/2021,Partial In-Person for All Students
445,Weekly,2/1/2021,2/7/2021,Partial In-Person for All Students
445,Weekly,2/8/2021,2/14/2021,Partial In-Person for All Students
445,Weekly,2/15/2021,2/21/2021,Partial In-Person for All Students
445,Weekly,2/22/2021,2/28/2021,Partial In-Person for All Students
443,Weekly,3/1/2021,3/7/2021,Partial In-Person for All Students
443,Weekly,3/8/2021,3/14/2021,Partial In-Person for All Students
445,Weekly,3/15/2021,3/21/2021,Partial In-Person for All Students
446,Weekly,3/22/2021,3/28/2021,Partial In-Person for All Students
446,Weekly,3/29/2021,4/4/2021,Partial In-Person for All Students
446,Weekly,4/12/2021,4/18/2021,Partial In-Person for All Students
446,Weekly,4/19/2021,4/25/2021,Partial In-Person for All Students
434,Weekly,4/26/2021,5/2/2021,Partial In-Person for All Students
,Weekly,5/3/2021,5/9/2021,
434,Weekly,5/10/2021,5/16/2021,Partial In-Person for All Students
434,Weekly,5/17/2021,5/23/2021,Partial In-Person for All Students
,Weekly,5/24/2021,5/30/2021,
444,Weekly,5/31/2021,6/6/2021,Partial In-Person for All Students
163,Monthly,9/1/2020,9/30/2020,Small Groups + Remote
163,Monthly,10/1/2020,10/31/2020,Small Groups + Remote
163,Monthly,11/1/2020,11/30/2020,Small Groups + Remote
163,Monthly,12/1/2020,12/31/2020,
,Weekly,1/1/2021,1/10/2021,
,Weekly,1/11/2021,1/17/2021,
176,Weekly,1/18/2021,1/24/2021,Phase-In
162,Weekly,1/25/2021,1/31/2021,Phase-In
162,Weekly,2/1/2021,2/7/2021,Partial In-Person for All Students
162,Weekly,2/8/2021,2/14/2021,Partial In-Person for All Students
162,Weekly,2/15/2021,2/21/2021,Partial In-Person for All Students
163,Weekly,2/22/2021,2/28/2021,Partial In-Person for All Students
164,Weekly,3/1/2021,3/7/2021,Partial In-Person for All Students
163,Weekly,3/8/2021,3/14/2021,Typical/Traditional In-Person
164,Weekly,3/15/2021,3/21/2021,Typical/Traditional In-Person
165,Weekly,3/22/2021,3/28/2021,Typical/Traditional In-Person
165,Weekly,3/29/2021,4/4/2021,Typical/Traditional In-Person
165,Weekly,4/12/2021,4/18/2021,Typical/Traditional In-Person
,Weekly,4/19/2021,4/25/2021,
,Weekly,4/26/2021,5/2/2021,
,Weekly,5/3/2021,5/9/2021,
,Weekly,5/10/2021,5/16/2021,
,Weekly,5/17/2021,5/23/2021,
165,Weekly,5/24/2021,5/30/2021,Typical/Traditional In-Person
165,Weekly,5/31/2021,6/6/2021,Typical/Traditional In-Person
164,Monthly,9/1/2020,9/30/2020,100% Remote
164,Monthly,10/1/2020,10/31/2020,Not Available
164,Monthly,11/1/2020,11/30/2020,Partial In-Person for All Students
164,Monthly,12/1/2020,12/31/2020,
,Weekly,1/1/2021,1/10/2021,
,Weekly,1/11/2021,1/17/2021,
205,Weekly,1/18/2021,1/24/2021,Partial In-Person for All Students
205,Weekly,1/25/2021,1/31/2021,Partial In-Person for All Students
,Weekly,2/1/2021,2/7/2021,
,Weekly,2/8/2021,2/14/2021,
201,Weekly,2/15/2021,2/21/2021,Typical/Traditional In-Person
201,Weekly,2/22/2021,2/28/2021,Typical/Traditional In-Person
201,Weekly,3/1/2021,3/7/2021,Typical/Traditional In-Person
201,Weekly,3/8/2021,3/14/2021,Typical/Traditional In-Person
,Weekly,3/15/2021,3/21/2021,
201,Weekly,3/22/2021,3/28/2021,Typical/Traditional In-Person
201,Weekly,3/29/2021,4/4/2021,Typical/Traditional In-Person
201,Weekly,4/12/2021,4/18/2021,Typical/Traditional In-Person
201,Weekly,4/19/2021,4/25/2021,Typical/Traditional In-Person
201,Weekly,4/26/2021,5/2/2021,Typical/Traditional In-Person
201,Weekly,5/3/2021,5/9/2021,Typical/Traditional In-Person
201,Weekly,5/10/2021,5/16/2021,Typical/Traditional In-Person
201,Weekly,5/17/2021,5/23/2021,Typical/Traditional In-Person
201,Weekly,5/24/2021,5/30/2021,Typical/Traditional In-Person
201,Weekly,5/31/2021,6/6/2021,Typical/Traditional In-Person
972,Monthly,9/1/2020,9/30/2020,Small Groups + Remote
972,Monthly,10/1/2020,10/31/2020,Phase-In
972,Monthly,11/1/2020,11/30/2020,100% Remote
972,Monthly,12/1/2020,12/31/2020,
,Weekly,1/1/2021,1/10/2021,
,Weekly,1/11/2021,1/17/2021,
930,Weekly,1/18/2021,1/24/2021,Small Groups + Remote
930,Weekly,1/25/2021,1/31/2021,Phase-In
,Weekly,2/1/2021,2/7/2021,
930,Weekly,2/8/2021,2/14/2021,Phase-In
930,Weekly,2/15/2021,2/21/2021,Phase-In
946,Weekly,2/22/2021,2/28/2021,Partial In-Person for All Students
946,Weekly,3/1/2021,3/7/2021,Partial In-Person for All Students
919,Weekly,3/8/2021,3/14/2021,Partial In-Person for All Students
,Weekly,3/15/2021,3/21/2021,
932,Weekly,3/22/2021,3/28/2021,Partial In-Person for All Students
932,Weekly,3/29/2021,4/4/2021,Partial In-Person for All Students
917,Weekly,4/12/2021,4/18/2021,Partial In-Person for All Students
917,Weekly,4/19/2021,4/25/2021,Partial In-Person for All Students
917,Weekly,4/26/2021,5/2/2021,Partial In-Person for All Students
917,Weekly,5/3/2021,5/9/2021,Partial In-Person for All Students
917,Weekly,5/10/2021,5/16/2021,Partial In-Person for All Students
917,Weekly,5/17/2021,5/23/2021,Partial In-Person for All Students
917,Weekly,5/24/2021,5/30/2021,Partial In-Person for All Students
917,Weekly,5/31/2021,6/6/2021,Partial In-Person for All Students
329,Monthly,9/1/2020,9/30/2020,Small Groups + Remote
329,Monthly,10/1/2020,10/31/2020,Partial In-Person for All Students
329,Monthly,11/1/2020,11/30/2020,Partial In-Person for All Students
329,Monthly,12/1/2020,12/31/2020,
,Weekly,1/1/2021,1/10/2021,
,Weekly,1/11/2021,1/17/2021,
171,Weekly,1/18/2021,1/24/2021,Partial In-Person for All Students
171,Weekly,1/25/2021,1/31/2021,Partial In-Person for All Students
321,Weekly,2/1/2021,2/7/2021,Partial In-Person for All Students
321,Weekly,2/8/2021,2/14/2021,Partial In-Person for All Students
321,Weekly,2/15/2021,2/21/2021,Partial In-Person for All Students
321,Weekly,2/22/2021,2/28/2021,Partial In-Person for All Students
321,Weekly,3/1/2021,3/7/2021,Partial In-Person for All Students
324,Weekly,3/8/2021,3/14/2021,Partial In-Person for All Students
324,Weekly,3/15/2021,3/21/2021,Partial In-Person for All Students
324,Weekly,3/22/2021,3/28/2021,Partial In-Person for All Students
324,Weekly,3/29/2021,4/4/2021,Partial In-Person for All Students
,Weekly,4/12/2021,4/18/2021,
323,Weekly,4/19/2021,4/25/2021,Partial In-Person for All Students
,Weekly,4/26/2021,5/2/2021,
323,Weekly,5/3/2021,5/9/2021,Partial In-Person for All Students
323,Weekly,5/10/2021,5/16/2021,Partial In-Person for All Students
323,Weekly,5/17/2021,5/23/2021,Partial In-Person for All Students
,Weekly,5/24/2021,5/30/2021,
323,Weekly,5/31/2021,6/6/2021,Partial In-Person for All Students
80,Monthly,9/1/2020,9/30/2020,Partial In-Person for All Students
80,Monthly,10/1/2020,10/31/2020,Partial In-Person for All Students
80,Monthly,11/1/2020,11/30/2020,Partial In-Person for All Students
80,Monthly,12/1/2020,12/31/2020,
,Weekly,1/1/2021,1/10/2021,
,Weekly,1/11/2021,1/17/2021,
83,Weekly,1/18/2021,1/24/2021,Partial In-Person for All Students
89,Weekly,1/25/2021,1/31/2021,Partial In-Person for All Students
,Weekly,2/1/2021,2/7/2021,
87,Weekly,2/8/2021,2/14/2021,Partial In-Person for All Students
87,Weekly,2/15/2021,2/21/2021,Partial In-Person for All Students
86,Weekly,2/22/2021,2/28/2021,Partial In-Person for All Students
87,Weekly,3/1/2021,3/7/2021,Typical/Traditional In-Person
87,Weekly,3/8/2021,3/14/2021,Typical/Traditional In-Person
87,Weekly,3/15/2021,3/21/2021,Typical/Traditional In-Person
87,Weekly,3/22/2021,3/28/2021,Typical/Traditional In-Person
87,Weekly,3/29/2021,4/4/2021,Typical/Traditional In-Person
81,Weekly,4/12/2021,4/18/2021,Typical/Traditional In-Person
81,Weekly,4/19/2021,4/25/2021,Typical/Traditional In-Person
81,Weekly,4/26/2021,5/2/2021,Typical/Traditional In-Person
86,Weekly,5/3/2021,5/9/2021,Typical/Traditional In-Person
,Weekly,5/10/2021,5/16/2021,
86,Weekly,5/17/2021,5/23/2021,Typical/Traditional In-Person
86,Weekly,5/24/2021,5/30/2021,Typical/Traditional In-Person
86,Weekly,5/31/2021,6/6/2021,Typical/Traditional In-Person
276,Monthly,9/1/2020,9/30/2020,Typical/Traditional In-Person
276,Monthly,10/1/2020,10/31/2020,Not Available
276,Monthly,11/1/2020,11/30/2020,Not Available
276,Monthly,12/1/2020,12/31/2020,
,Weekly,1/1/2021,1/10/2021,
,Weekly,1/11/2021,1/17/2021,
,Weekly,1/18/2021,1/24/2021,
321,Weekly,1/25/2021,1/31/2021,Partial In-Person for All Students
,Weekly,2/1/2021,2/7/2021,
293,Weekly,2/8/2021,2/14/2021,Typical/Traditional In-Person
293,Weekly,2/15/2021,2/21/2021,Typical/Traditional In-Person
293,Weekly,2/22/2021,2/28/2021,Typical/Traditional In-Person
290,Weekly,3/1/2021,3/7/2021,Typical/Traditional In-Person
291,Weekly,3/8/2021,3/14/2021,Typical/Traditional In-Person
292,Weekly,3/15/2021,3/21/2021,Typical/Traditional In-Person
297,Weekly,3/22/2021,3/28/2021,Typical/Traditional In-Person
295,Weekly,3/29/2021,4/4/2021,Typical/Traditional In-Person
,Weekly,4/12/2021,4/18/2021,
297,Weekly,4/19/2021,4/25/2021,Typical/Traditional In-Person
297,Weekly,4/26/2021,5/2/2021,Typical/Traditional In-Person
293,Weekly,5/3/2021,5/9/2021,Typical/Traditional In-Person
,Weekly,5/10/2021,5/16/2021,
290,Weekly,5/17/2021,5/23/2021,Typical/Traditional In-Person
287,Weekly,5/24/2021,5/30/2021,Typical/Traditional In-Person
287,Weekly,5/31/2021,6/6/2021,Typical/Traditional In-Person
282,Monthly,9/1/2020,9/30/2020,Small Groups + Remote
282,Monthly,10/1/2020,10/31/2020,Typical/Traditional In-Person
282,Monthly,11/1/2020,11/30/2020,Typical/Traditional In-Person
282,Monthly,12/1/2020,12/31/2020,
,Weekly,1/1/2021,1/10/2021,
,Weekly,1/11/2021,1/17/2021,
238,Weekly,1/18/2021,1/24/2021,Typical/Traditional In-Person
238,Weekly,1/25/2021,1/31/2021,Typical/Traditional In-Person
,Weekly,2/1/2021,2/7/2021,
278,Weekly,2/8/2021,2/14/2021,Typical/Traditional In-Person
278,Weekly,2/15/2021,2/21/2021,Typical/Traditional In-Person
278,Weekly,2/22/2021,2/28/2021,Typical/Traditional In-Person
278,Weekly,3/1/2021,3/7/2021,Typical/Traditional In-Person
278,Weekly,3/8/2021,3/14/2021,Typical/Traditional In-Person
278,Weekly,3/15/2021,3/21/2021,Typical/Traditional In-Person
278,Weekly,3/22/2021,3/28/2021,Typical/Traditional In-Person
278,Weekly,3/29/2021,4/4/2021,Typical/Traditional In-Person
278,Weekly,4/12/2021,4/18/2021,Typical/Traditional In-Person
278,Weekly,4/19/2021,4/25/2021,Typical/Traditional In-Person
278,Weekly,4/26/2021,5/2/2021,Typical/Traditional In-Person
278,Weekly,5/3/2021,5/9/2021,Typical/Traditional In-Person
278,Weekly,5/10/2021,5/16/2021,Typical/Traditional In-Person
278,Weekly,5/17/2021,5/23/2021,Typical/Traditional In-Person
278,Weekly,5/24/2021,5/30/2021,Typical/Traditional In-Person
278,Weekly,5/31/2021,6/6/2021,Typical/Traditional In-Person
41,Monthly,9/1/2020,9/30/2020,Small Groups + Remote
41,Monthly,10/1/2020,10/31/2020,Small Groups + Remote
41,Monthly,11/1/2020,11/30/2020,Typical/Traditional In-Person
41,Monthly,12/1/2020,12/31/2020,
,Weekly,1/1/2021,1/10/2021,
,Weekly,1/11/2021,1/17/2021,
43,Weekly,1/18/2021,1/24/2021,Typical/Traditional In-Person
43,Weekly,1/25/2021,1/31/2021,Typical/Traditional In-Person
43,Weekly,2/1/2021,2/7/2021,Typical/Traditional In-Person
43,Weekly,2/8/2021,2/14/2021,Typical/Traditional In-Person
43,Weekly,2/15/2021,2/21/2021,Typical/Traditional In-Person
43,Weekly,2/22/2021,2/28/2021,Typical/Traditional In-Person
43,Weekly,3/1/2021,3/7/2021,Typical/Traditional In-Person
43,Weekly,3/8/2021,3/14/2021,Typical/Traditional In-Person
43,Weekly,3/15/2021,3/21/2021,Typical/Traditional In-Person
,Weekly,3/22/2021,3/28/2021,
43,Weekly,3/29/2021,4/4/2021,Typical/Traditional In-Person
43,Weekly,4/12/2021,4/18/2021,Typical/Traditional In-Person
43,Weekly,4/19/2021,4/25/2021,Typical/Traditional In-Person
43,Weekly,4/26/2021,5/2/2021,Typical/Traditional In-Person
,Weekly,5/3/2021,5/9/2021,
43,Weekly,5/10/2021,5/16/2021,Typical/Traditional In-Person
43,Weekly,5/17/2021,5/23/2021,Typical/Traditional In-Person
43,Weekly,5/24/2021,5/30/2021,Typical/Traditional In-Person
43,Weekly,5/31/2021,6/6/2021,Typical/Traditional In-Person
398,Monthly,9/1/2020,9/30/2020,Small Groups + Remote
398,Monthly,10/1/2020,10/31/2020,Phase-In
398,Monthly,11/1/2020,11/30/2020,Phase-In
398,Monthly,12/1/2020,12/31/2020,
,Weekly,1/1/2021,1/10/2021,
,Weekly,1/11/2021,1/17/2021,
393,Weekly,1/18/2021,1/24/2021,Phase-In
393,Weekly,1/25/2021,1/31/2021,Phase-In
382,Weekly,2/1/2021,2/7/2021,Phase-In
383,Weekly,2/8/2021,2/14/2021,Phase-In
382,Weekly,2/15/2021,2/21/2021,Phase-In
390,Weekly,2/22/2021,2/28/2021,Phase-In
386,Weekly,3/1/2021,3/7/2021,Phase-In
386,Weekly,3/8/2021,3/14/2021,Phase-In
386,Weekly,3/15/2021,3/21/2021,Phase-In
386,Weekly,3/22/2021,3/28/2021,Phase-In
388,Weekly,3/29/2021,4/4/2021,Partial In-Person for All Students
391,Weekly,4/12/2021,4/18/2021,Partial In-Person for All Students
389,Weekly,4/19/2021,4/25/2021,Partial In-Person for All Students
389,Weekly,4/26/2021,5/2/2021,Partial In-Person for All Students
388,Weekly,5/3/2021,5/9/2021,Partial In-Person for All Students
,Weekly,5/10/2021,5/16/2021,
389,Weekly,5/17/2021,5/23/2021,Partial In-Person for All Students
386,Weekly,5/24/2021,5/30/2021,Partial In-Person for All Students
383,Weekly,5/31/2021,6/6/2021,Partial In-Person for All Students
523,Monthly,9/1/2020,9/30/2020,Partial In-Person for All Students
523,Monthly,10/1/2020,10/31/2020,Partial In-Person for All Students
523,Monthly,11/1/2020,11/30/2020,Partial In-Person for All Students
523,Monthly,12/1/2020,12/31/2020,
,Weekly,1/1/2021,1/10/2021,
,Weekly,1/11/2021,1/17/2021,
524,Weekly,1/18/2021,1/24/2021,Partial In-Person for All Students
523,Weekly,1/25/2021,1/31/2021,Partial In-Person for All Students
523,Weekly,2/1/2021,2/7/2021,Partial In-Person for All Students
523,Weekly,2/8/2021,2/14/2021,Partial In-Person for All Students
527,Weekly,2/15/2021,2/21/2021,Partial In-Person for All Students
525,Weekly,2/22/2021,2/28/2021,Partial In-Person for All Students
525,Weekly,3/1/2021,3/7/2021,Partial In-Person for All Students
525,Weekly,3/8/2021,3/14/2021,Partial In-Person for All Students
,Weekly,3/15/2021,3/21/2021,
,Weekly,3/22/2021,3/28/2021,
,Weekly,3/29/2021,4/4/2021,
525,Weekly,4/12/2021,4/18/2021,Partial In-Person for All Students
526,Weekly,4/19/2021,4/25/2021,Partial In-Person for All Students
526,Weekly,4/26/2021,5/2/2021,Partial In-Person for All Students
,Weekly,5/3/2021,5/9/2021,
526,Weekly,5/10/2021,5/16/2021,Partial In-Person for All Students
526,Weekly,5/17/2021,5/23/2021,Partial In-Person for All Students
526,Weekly,5/24/2021,5/30/2021,Partial In-Person for All Students
526,Weekly,5/31/2021,6/6/2021,Partial In-Person for All Students
391,Monthly,9/1/2020,9/30/2020,Typical/Traditional In-Person
391,Monthly,10/1/2020,10/31/2020,Typical/Traditional In-Person
391,Monthly,11/1/2020,11/30/2020,Typical/Traditional In-Person
391,Monthly,12/1/2020,12/31/2020,
,Weekly,1/1/2021,1/10/2021,
,Weekly,1/11/2021,1/17/2021,
381,Weekly,1/18/2021,1/24/2021,Typical/Traditional In-Person
381,Weekly,1/25/2021,1/31/2021,Typical/Traditional In-Person
381,Weekly,2/1/2021,2/7/2021,Typical/Traditional In-Person
381,Weekly,2/8/2021,2/14/2021,Typical/Traditional In-Person
381,Weekly,2/15/2021,2/21/2021,Typical/Traditional In-Person
381,Weekly,2/22/2021,2/28/2021,Typical/Traditional In-Person
385,Weekly,3/1/2021,3/7/2021,Typical/Traditional In-Person
385,Weekly,3/8/2021,3/14/2021,Typical/Traditional In-Person
385,Weekly,3/15/2021,3/21/2021,Typical/Traditional In-Person
385,Weekly,3/22/2021,3/28/2021,Typical/Traditional In-Person
383,Weekly,3/29/2021,4/4/2021,Typical/Traditional In-Person
383,Weekly,4/12/2021,4/18/2021,Typical/Traditional In-Person
383,Weekly,4/19/2021,4/25/2021,Typical/Traditional In-Person
383,Weekly,4/26/2021,5/2/2021,Typical/Traditional In-Person
385,Weekly,5/3/2021,5/9/2021,Typical/Traditional In-Person
385,Weekly,5/10/2021,5/16/2021,Typical/Traditional In-Person
385,Weekly,5/17/2021,5/23/2021,Typical/Traditional In-Person
385,Weekly,5/24/2021,5/30/2021,Typical/Traditional In-Person
385,Weekly,5/31/2021,6/6/2021,Typical/Traditional In-Person
2510,Monthly,9/1/2020,9/30/2020,Partial In-Person for All Students
2510,Monthly,10/1/2020,10/31/2020,Not Available
2510,Monthly,11/1/2020,11/30/2020,Partial In-Person for All Students
2510,Monthly,12/1/2020,12/31/2020,
,Weekly,1/1/2021,1/10/2021,
,Weekly,1/11/2021,1/17/2021,
